year,series,region_or_material,value,unit,source,method
2018,allwaste_dsp_oth_kg_per_head,IT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,IT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,IT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,LT,20.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,LT,98.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,LT,66.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,LT,30.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,LT,12.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,LT,4.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,LT,5.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,LT,4.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,LT,4.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,LT,2.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,LU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,LU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,LU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,LU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,LU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,LU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,LU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,LU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,LU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,LU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,LV,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,LV,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,LV,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,LV,4.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,LV,24.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,LV,63.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,LV,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,LV,8.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,LV,6.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,LV,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,ME,16.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,ME,14.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,ME,16.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,ME,13.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,ME,11.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,ME,15.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,MK,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,MK,2.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,MK,3095.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,MK,44.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,MK,36.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,MK,6.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,MK,3.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,MT,524.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,MT,813.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,MT,734.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,MT,392.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,MT,1235.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,MT,500.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,MT,35.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,MT,124.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,MT,38.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,MT,17.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,NL,1037.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,NL,956.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,NL,983.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,NL,2561.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,NL,2603.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,NL,3294.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,NL,3595.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,NL,3842.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,NL,2788.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,NL,2527.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,NO,7.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,NO,13.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,NO,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,NO,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,NO,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,NO,30.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,NO,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,NO,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,NO,142.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,NO,69.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,PL,18.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,PL,20.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,PL,9.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,PL,4.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,PL,3.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
