year,series,category,value,unit,source,method
1953,N,fossil,3.030953097,Gt/yr,krausmann2018,observed
1954,N,fossil,3.081555162,Gt/yr,krausmann2018,observed
1955,N,fossil,3.358170969,Gt/yr,krausmann2018,observed
1956,N,fossil,3.562493412,Gt/yr,krausmann2018,observed
1957,N,fossil,3.71122275,Gt/yr,krausmann2018,observed
1958,N,fossil,3.899910043,Gt/yr,krausmann2018,observed
1959,N,fossil,4.117225628,Gt/yr,krausmann2018,observed
1960,N,fossil,4.422777226,Gt/yr,krausmann2018,observed
1961,N,fossil,4.47803806,Gt/yr,krausmann2018,observed
1962,N,fossil,4.746241353,Gt/yr,krausmann2018,observed
1963,N,fossil,5.113097356,Gt/yr,krausmann2018,observed
1964,N,fossil,5.385983445,Gt/yr,krausmann2018,observed
1965,N,fossil,5.28333271,Gt/yr,krausmann2018,observed
1966,N,fossil,5.517977697,Gt/yr,krausmann2018,observed
1967,N,fossil,5.554445515,Gt/yr,krausmann2018,observed
1968,N,fossil,5.881066318,Gt/yr,krausmann2018,observed
1969,N,fossil,6.063904955,Gt/yr,krausmann2018,observed
1970,N,fossil,6.309324811,Gt/yr,krausmann2018,observed
1971,N,fossil,6.5127011,Gt/yr,krausmann2018,observed
1972,N,fossil,6.74671812,Gt/yr,krausmann2018,observed
1973,N,fossil,7.06038594,Gt/yr,krausmann2018,observed
1974,N,fossil,7.10872088,Gt/yr,krausmann2018,observed
1975,N,fossil,7.17154368,Gt/yr,krausmann2018,observed
1976,N,fossil,7.5060362,Gt/yr,krausmann2018,observed
1977,N,fossil,7.77196226,Gt/yr,krausmann2018,observed
1978,N,fossil,7.91417494,Gt/yr,krausmann2018,observed
1979,N,fossil,8.26891386,Gt/yr,krausmann2018,observed
1980,N,fossil,8.22607866,Gt/yr,krausmann2018,observed
1981,N,fossil,8.10932272,Gt/yr,krausmann2018,observed
1982,N,fossil,8.29872746,Gt/yr,krausmann2018,observed
1983,N,fossil,8.32600336,Gt/yr,krausmann2018,observed
1984,N,fossil,8.7003234,Gt/yr,krausmann2018,observed
1985,N,fossil,8.7049467,Gt/yr,krausmann2018,observed
1986,N,fossil,8.9512068,Gt/yr,krausmann2018,observed
1987,N,fossil,9.13932162,Gt/yr,krausmann2018,observed
1988,N,fossil,9.3876675,Gt/yr,krausmann2018,observed
1989,N,fossil,9.55830828,Gt/yr,krausmann2018,observed
1990,N,fossil,9.49776058,Gt/yr,krausmann2018,observed
1991,N,fossil,9.351519,Gt/yr,krausmann2018,observed
1992,N,fossil,9.1966478,Gt/yr,krausmann2018,observed
1993,N,fossil,9.14349198,Gt/yr,krausmann2018,observed
1994,N,fossil,9.27028622,Gt/yr,krausmann2018,observed
1995,N,fossil,9.50074372,Gt/yr,krausmann2018,observed
1996,N,fossil,9.7182689,Gt/yr,krausmann2018,observed
1997,N,fossil,9.79176704,Gt/yr,krausmann2018,observed
1998,N,fossil,9.85659494,Gt/yr,krausmann2018,observed
1999,N,fossil,9.78153448,Gt/yr,krausmann2018,observed
2000,N,fossil,10.10193684,Gt/yr,krausmann2018,observed
2001,N,fossil,10.36266516,Gt/yr,krausmann2018,observed
2002,N,fossil,10.42901334,Gt/yr,krausmann2018,observed
2003,N,fossil,10.98797416,Gt/yr,krausmann2018,observed
2004,N,fossil,11.57643716,Gt/yr,krausmann2018,observed
2005,N,fossil,12.03213362,Gt/yr,krausmann2018,observed
2006,N,fossil,12.43660204,Gt/yr,krausmann2018,observed
2007,N,fossil,12.6862178,Gt/yr,krausmann2018,observed
2008,N,fossil,12.9855631,Gt/yr,krausmann2018,observed
2009,N,fossil,12.90849438,Gt/yr,krausmann2018,observed
2010,N,fossil,13.49564792,Gt/yr,krausmann2018,observed
2011,N,fossil,14.20065708,Gt/yr,krausmann2018,observed
2012,N,fossil,14.42767576,Gt/yr,krausmann2018,observed
2013,N,fossil,14.591768,Gt/yr,krausmann2018,observed
2014,N,fossil,14.62459504,Gt/yr,krausmann2018,observed
2015,N,fossil,14.51123148,Gt/yr,krausmann2018,observed
1900,N,metals,0.1528495985,Gt/yr,krausmann2018,observed
1901,N,metals,0.1575352451,Gt/yr,krausmann2018,observed
1902,N,metals,0.1617502122,Gt/yr,krausmann2018,observed
1903,N,metals,0.1658964368,Gt/yr,krausmann2018,observed
1904,N,metals,0.171545121,Gt/yr,krausmann2018,observed
1905,N,metals,0.1975973477,Gt/yr,krausmann2018,observed
1906,N,metals,0.1878147738,Gt/yr,krausmann2018,observed
1907,N,metals,0.2238182507,Gt/yr,krausmann2018,observed
1908,N,metals,0.2071882511,Gt/yr,krausmann2018,observed
1909,N,metals,0.2303050859,Gt/yr,krausmann2018,observed
1910,N,metals,0.25298784,Gt/yr,krausmann2018,observed
1911,N,metals,0.2491021195,Gt/yr,krausmann2018,observed
1912,N,metals,0.278701475,Gt/yr,krausmann2018,observed
1913,N,metals,0.3114502575,Gt/yr,krausmann2018,observed
1914,N,metals,0.2436711256,Gt/yr,krausmann2018,observed
1915,N,metals,0.2485528041,Gt/yr,krausmann2018,observed
1916,N,metals,0.292379766,Gt/yr,krausmann2018,observed
1917,N,metals,0.2990065405,Gt/yr,krausmann2018,observed
1918,N,metals,0.2804621626,Gt/yr,krausmann2018,observed
1919,N,metals,0.2321566311,Gt/yr,krausmann2018,observed
1920,N,metals,0.2479648324,Gt/yr,krausmann2018,observed
1921,N,metals,0.1637071007,Gt/yr,krausmann2018,observed
1922,N,metals,0.2224898312,Gt/yr,krausmann2018,observed
1923,N,metals,0.2819053746,Gt/yr,krausmann2018,observed
1924,N,metals,0.2889787749,Gt/yr,krausmann2018,observed
1925,N,metals,0.3259848911,Gt/yr,krausmann2018,observed
1926,N,metals,0.3314322752,Gt/yr,krausmann2018,observed
1927,N,metals,0.3558663803,Gt/yr,krausmann2018,observed
1928,N,metals,0.3808933454,Gt/yr,krausmann2018,observed
1929,N,metals,0.4278886559,Gt/yr,krausmann2018,observed
1930,N,metals,0.3797616024,Gt/yr,krausmann2018,observed
1931,N,metals,0.2882490389,Gt/yr,krausmann2018,observed
1932,N,metals,0.1922882163,Gt/yr,krausmann2018,observed
1933,N,metals,0.2191245358,Gt/yr,krausmann2018,observed
1934,N,metals,0.2832197412,Gt/yr,krausmann2018,observed
1935,N,metals,0.3268623823,Gt/yr,krausmann2018,observed
1936,N,metals,0.3980943383,Gt/yr,krausmann2018,observed
1937,N,metals,0.4958571527,Gt/yr,krausmann2018,observed
1938,N,metals,0.4122798428,Gt/yr,krausmann2018,observed
1939,N,metals,0.4673195809,Gt/yr,krausmann2018,observed
1940,N,metals,0.5133880209,Gt/yr,krausmann2018,observed
1941,N,metals,0.5400300982,Gt/yr,krausmann2018,observed
1942,N,metals,0.5203051653,Gt/yr,krausmann2018,observed
1943,N,metals,0.5331612309,Gt/yr,krausmann2018,observed
1944,N,metals,0.4615269668,Gt/yr,krausmann2018,observed
1945,N,metals,0.3851630138,Gt/yr,krausmann2018,observed
1946,N,metals,0.3519248276,Gt/yr,krausmann2018,observed
1947,N,metals,0.426792233,Gt/yr,krausmann2018,observed
1948,N,metals,0.4870549377,Gt/yr,krausmann2018,observed
1949,N,metals,0.4899577242,Gt/yr,krausmann2018,observed
1950,N,metals,0.5424840887,Gt/yr,krausmann2018,observed
1951,N,metals,0.5994543738,Gt/yr,krausmann2018,observed
1952,N,metals,0.6219664688,Gt/yr,krausmann2018,observed
1953,N,metals,0.6845096954,Gt/yr,krausmann2018,observed
1954,N,metals,0.7592830486,Gt/yr,krausmann2018,observed
1955,N,metals,0.7504720596,Gt/yr,krausmann2018,observed
1956,N,metals,0.8038461524,Gt/yr,krausmann2018,observed
1957,N,metals,0.8566004864,Gt/yr,krausmann2018,observed
1958,N,metals,0.786092002,Gt/yr,krausmann2018,observed
1959,N,metals,0.8515419746,Gt/yr,krausmann2018,observed
1960,N,metals,0.9883093056,Gt/yr,krausmann2018,observed
1961,N,metals,0.9854270964,Gt/yr,krausmann2018,observed
1962,N,metals,1.000042102,Gt/yr,krausmann2018,observed
1963,N,metals,1.025004719,Gt/yr,krausmann2018,observed
1964,N,metals,1.108309066,Gt/yr,krausmann2018,observed
1965,N,metals,1.183464967,Gt/yr,krausmann2018,observed
1966,N,metals,1.213622438,Gt/yr,krausmann2018,observed
1967,N,metals,1.224746994,Gt/yr,krausmann2018,observed
1968,N,metals,1.325486454,Gt/yr,krausmann2018,observed
1969,N,metals,1.407338669,Gt/yr,krausmann2018,observed
1970,N,metals,1.54308837,Gt/yr,krausmann2018,observed
1971,N,metals,1.561165909,Gt/yr,krausmann2018,observed
1972,N,metals,1.595636301,Gt/yr,krausmann2018,observed
1973,N,metals,1.717560089,Gt/yr,krausmann2018,observed
1974,N,metals,1.806117468,Gt/yr,krausmann2018,observed
1975,N,metals,1.811983902,Gt/yr,krausmann2018,observed
1976,N,metals,1.837513839,Gt/yr,krausmann2018,observed
1977,N,metals,1.814546279,Gt/yr,krausmann2018,observed
1978,N,metals,1.841645494,Gt/yr,krausmann2018,observed
1979,N,metals,1.93477447,Gt/yr,krausmann2018,observed
1980,N,metals,1.951333151,Gt/yr,krausmann2018,observed
1981,N,metals,1.941325024,Gt/yr,krausmann2018,observed
1982,N,metals,1.835129006,Gt/yr,krausmann2018,observed
1983,N,metals,1.747762526,Gt/yr,krausmann2018,observed
1984,N,metals,1.90953957,Gt/yr,krausmann2018,observed
1985,N,metals,1.978188351,Gt/yr,krausmann2018,observed
1986,N,metals,1.998456441,Gt/yr,krausmann2018,observed
1987,N,metals,2.097932947,Gt/yr,krausmann2018,observed
1988,N,metals,2.284236234,Gt/yr,krausmann2018,observed
1989,N,metals,2.41795825,Gt/yr,krausmann2018,observed
1990,N,metals,2.421878166,Gt/yr,krausmann2018,observed
1991,N,metals,2.362139085,Gt/yr,krausmann2018,observed
1992,N,metals,2.334994354,Gt/yr,krausmann2018,observed
1993,N,metals,2.344241776,Gt/yr,krausmann2018,observed
1994,N,metals,2.384664672,Gt/yr,krausmann2018,observed
1995,N,metals,2.533081979,Gt/yr,krausmann2018,observed
1996,N,metals,2.631250765,Gt/yr,krausmann2018,observed
1997,N,metals,2.768273159,Gt/yr,krausmann2018,observed
1998,N,metals,2.84940539,Gt/yr,krausmann2018,observed
1999,N,metals,2.897275815,Gt/yr,krausmann2018,observed
2000,N,metals,3.060359264,Gt/yr,krausmann2018,observed
2001,N,metals,3.083325036,Gt/yr,krausmann2018,observed
2002,N,metals,3.132815039,Gt/yr,krausmann2018,observed
2003,N,metals,3.269009496,Gt/yr,krausmann2018,observed
2004,N,metals,3.632155218,Gt/yr,krausmann2018,observed
2005,N,metals,3.92441831,Gt/yr,krausmann2018,observed
2006,N,metals,4.238860668,Gt/yr,krausmann2018,observed
2007,N,metals,4.58537758,Gt/yr,krausmann2018,observed
2008,N,metals,4.825261419,Gt/yr,krausmann2018,observed
2009,N,metals,4.854106726,Gt/yr,krausmann2018,observed
2010,N,metals,5.253004725,Gt/yr,krausmann2018,observed
2011,N,metals,5.784444466,Gt/yr,krausmann2018,observed
2012,N,metals,5.835787412,Gt/yr,krausmann2018,observed
2013,N,metals,6.246761714,Gt/yr,krausmann2018,observed
2014,N,metals,6.417903538,Gt/yr,krausmann2018,observed
2015,N,metals,6.462668367,Gt/yr,krausmann2018,observed
1900,N,non_metallic_minerals,0.8893690225,Gt/yr,krausmann2018,observed
1901,N,non_metallic_minerals,0.9183494781,Gt/yr,krausmann2018,observed
1902,N,non_metallic_minerals,0.9304219806,Gt/yr,krausmann2018,observed
1903,N,non_metallic_minerals,0.9586924252,Gt/yr,krausmann2018,observed
1904,N,non_metallic_minerals,0.9687757182,Gt/yr,krausmann2018,observed
1905,N,non_metallic_minerals,1.011482825,Gt/yr,krausmann2018,observed
1906,N,non_metallic_minerals,1.033766706,Gt/yr,krausmann2018,observed
1907,N,non_metallic_minerals,1.060330006,Gt/yr,krausmann2018,observed
1908,N,non_metallic_minerals,1.095000947,Gt/yr,krausmann2018,observed
1909,N,non_metallic_minerals,1.133422464,Gt/yr,krausmann2018,observed
1910,N,non_metallic_minerals,1.144561946,Gt/yr,krausmann2018,observed
1911,N,non_metallic_minerals,1.157036747,Gt/yr,krausmann2018,observed
1912,N,non_metallic_minerals,1.178017932,Gt/yr,krausmann2018,observed
1913,N,non_metallic_minerals,1.20117876,Gt/yr,krausmann2018,observed
1914,N,non_metallic_minerals,1.177992718,Gt/yr,krausmann2018,observed
1915,N,non_metallic_minerals,1.148750261,Gt/yr,krausmann2018,observed
1916,N,non_metallic_minerals,1.155740711,Gt/yr,krausmann2018,observed
1917,N,non_metallic_minerals,1.115947298,Gt/yr,krausmann2018,observed
1918,N,non_metallic_minerals,1.134221437,Gt/yr,krausmann2018,observed
1919,N,non_metallic_minerals,1.049840877,Gt/yr,krausmann2018,observed
1920,N,non_metallic_minerals,1.125325868,Gt/yr,krausmann2018,observed
1921,N,non_metallic_minerals,1.133578522,Gt/yr,krausmann2018,observed
1922,N,non_metallic_minerals,1.245363042,Gt/yr,krausmann2018,observed
1923,N,non_metallic_minerals,1.271715079,Gt/yr,krausmann2018,observed
1924,N,non_metallic_minerals,1.387611289,Gt/yr,krausmann2018,observed
1925,N,non_metallic_minerals,1.467720515,Gt/yr,krausmann2018,observed
1926,N,non_metallic_minerals,1.553686373,Gt/yr,krausmann2018,observed
1927,N,non_metallic_minerals,1.643668171,Gt/yr,krausmann2018,observed
1928,N,non_metallic_minerals,1.691127048,Gt/yr,krausmann2018,observed
1929,N,non_metallic_minerals,1.741113314,Gt/yr,krausmann2018,observed
1930,N,non_metallic_minerals,1.730676287,Gt/yr,krausmann2018,observed
1931,N,non_metallic_minerals,1.696616751,Gt/yr,krausmann2018,observed
1932,N,non_metallic_minerals,1.613130795,Gt/yr,krausmann2018,observed
1933,N,non_metallic_minerals,1.628828736,Gt/yr,krausmann2018,observed
1934,N,non_metallic_minerals,1.750879537,Gt/yr,krausmann2018,observed
1935,N,non_metallic_minerals,1.811709005,Gt/yr,krausmann2018,observed
1936,N,non_metallic_minerals,1.87188188,Gt/yr,krausmann2018,observed
1937,N,non_metallic_minerals,2.077810834,Gt/yr,krausmann2018,observed
1938,N,non_metallic_minerals,2.133194722,Gt/yr,krausmann2018,observed
1939,N,non_metallic_minerals,2.211017548,Gt/yr,krausmann2018,observed
1940,N,non_metallic_minerals,2.217087597,Gt/yr,krausmann2018,observed
1941,N,non_metallic_minerals,2.306235315,Gt/yr,krausmann2018,observed
1942,N,non_metallic_minerals,2.27280019,Gt/yr,krausmann2018,observed
1943,N,non_metallic_minerals,2.266697995,Gt/yr,krausmann2018,observed
1944,N,non_metallic_minerals,2.234763103,Gt/yr,krausmann2018,observed
1945,N,non_metallic_minerals,2.223121588,Gt/yr,krausmann2018,observed
1946,N,non_metallic_minerals,2.481026023,Gt/yr,krausmann2018,observed
1947,N,non_metallic_minerals,2.730987233,Gt/yr,krausmann2018,observed
1948,N,non_metallic_minerals,2.959452908,Gt/yr,krausmann2018,observed
1949,N,non_metallic_minerals,3.175466239,Gt/yr,krausmann2018,observed
1950,N,non_metallic_minerals,3.502406742,Gt/yr,krausmann2018,observed
1951,N,non_metallic_minerals,3.794687109,Gt/yr,krausmann2018,observed
1952,N,non_metallic_minerals,4.04784461,Gt/yr,krausmann2018,observed
1953,N,non_metallic_minerals,4.252290649,Gt/yr,krausmann2018,observed
1954,N,non_metallic_minerals,4.554200955,Gt/yr,krausmann2018,observed
1955,N,non_metallic_minerals,4.822193251,Gt/yr,krausmann2018,observed
1956,N,non_metallic_minerals,5.197642361,Gt/yr,krausmann2018,observed
1957,N,non_metallic_minerals,5.441507864,Gt/yr,krausmann2018,observed
1958,N,non_metallic_minerals,5.724792606,Gt/yr,krausmann2018,observed
1959,N,non_metallic_minerals,6.131551587,Gt/yr,krausmann2018,observed
1960,N,non_metallic_minerals,6.505316091,Gt/yr,krausmann2018,observed
1961,N,non_metallic_minerals,6.888605458,Gt/yr,krausmann2018,observed
1962,N,non_metallic_minerals,7.315191812,Gt/yr,krausmann2018,observed
1963,N,non_metallic_minerals,7.814420173,Gt/yr,krausmann2018,observed
1964,N,non_metallic_minerals,8.437986687,Gt/yr,krausmann2018,observed
1965,N,non_metallic_minerals,8.859223556,Gt/yr,krausmann2018,observed
1966,N,non_metallic_minerals,9.568800078,Gt/yr,krausmann2018,observed
1967,N,non_metallic_minerals,9.742002538,Gt/yr,krausmann2018,observed
1968,N,non_metallic_minerals,10.43393114,Gt/yr,krausmann2018,observed
1969,N,non_metallic_minerals,10.85840331,Gt/yr,krausmann2018,observed
1970,N,non_metallic_minerals,11.77108857,Gt/yr,krausmann2018,observed
1971,N,non_metallic_minerals,11.99821731,Gt/yr,krausmann2018,observed
1972,N,non_metallic_minerals,13.39370937,Gt/yr,krausmann2018,observed
1973,N,non_metallic_minerals,13.81448999,Gt/yr,krausmann2018,observed
1974,N,non_metallic_minerals,14.16295732,Gt/yr,krausmann2018,observed
1975,N,non_metallic_minerals,13.87343299,Gt/yr,krausmann2018,observed
1976,N,non_metallic_minerals,13.97667082,Gt/yr,krausmann2018,observed
1977,N,non_metallic_minerals,14.36320818,Gt/yr,krausmann2018,observed
1978,N,non_metallic_minerals,15.00620432,Gt/yr,krausmann2018,observed
1979,N,non_metallic_minerals,15.38763415,Gt/yr,krausmann2018,observed
1980,N,non_metallic_minerals,15.46663161,Gt/yr,krausmann2018,observed
1981,N,non_metallic_minerals,14.92370026,Gt/yr,krausmann2018,observed
1982,N,non_metallic_minerals,14.75264474,Gt/yr,krausmann2018,observed
1983,N,non_metallic_minerals,14.94769167,Gt/yr,krausmann2018,observed
1984,N,non_metallic_minerals,15.62856432,Gt/yr,krausmann2018,observed
1985,N,non_metallic_minerals,15.83905487,Gt/yr,krausmann2018,observed
1986,N,non_metallic_minerals,16.41606747,Gt/yr,krausmann2018,observed
1987,N,non_metallic_minerals,17.12389886,Gt/yr,krausmann2018,observed
1988,N,non_metallic_minerals,18.38167184,Gt/yr,krausmann2018,observed
1989,N,non_metallic_minerals,17.91000252,Gt/yr,krausmann2018,observed
1990,N,non_metallic_minerals,17.99648309,Gt/yr,krausmann2018,observed
1991,N,non_metallic_minerals,19.29551243,Gt/yr,krausmann2018,observed
1992,N,non_metallic_minerals,19.38905133,Gt/yr,krausmann2018,observed
1993,N,non_metallic_minerals,21.06092827,Gt/yr,krausmann2018,observed
1994,N,non_metallic_minerals,21.99266647,Gt/yr,krausmann2018,observed
1995,N,non_metallic_minerals,24.45182396,Gt/yr,krausmann2018,observed
1996,N,non_metallic_minerals,24.43146278,Gt/yr,krausmann2018,observed
1997,N,non_metallic_minerals,24.78118733,Gt/yr,krausmann2018,observed
1998,N,non_metallic_minerals,25.86761999,Gt/yr,krausmann2018,observed
1999,N,non_metallic_minerals,26.48069983,Gt/yr,krausmann2018,observed
2000,N,non_metallic_minerals,26.86773701,Gt/yr,krausmann2018,observed
2001,N,non_metallic_minerals,26.88247274,Gt/yr,krausmann2018,observed
2002,N,non_metallic_minerals,27.15332278,Gt/yr,krausmann2018,observed
2003,N,non_metallic_minerals,28.89290225,Gt/yr,krausmann2018,observed
2004,N,non_metallic_minerals,30.23573492,Gt/yr,krausmann2018,observed
2005,N,non_metallic_minerals,31.79048185,Gt/yr,krausmann2018,observed
2006,N,non_metallic_minerals,34.19190032,Gt/yr,krausmann2018,observed
2007,N,non_metallic_minerals,35.74213056,Gt/yr,krausmann2018,observed
2008,N,non_metallic_minerals,35.68423339,Gt/yr,krausmann2018,observed
2009,N,non_metallic_minerals,37.00464274,Gt/yr,krausmann2018,observed
2010,N,non_metallic_minerals,38.99414315,Gt/yr,krausmann2018,observed
2011,N,non_metallic_minerals,41.92154418,Gt/yr,krausmann2018,observed
2012,N,non_metallic_minerals,43.11182759,Gt/yr,krausmann2018,observed
2013,N,non_metallic_minerals,44.78339209,Gt/yr,krausmann2018,observed
2014,N,non_metallic_minerals,45.72674096,Gt/yr,krausmann2018,observed
2015,N,non_metallic_minerals,45.25055731,Gt/yr,krausmann2018,observed
1900,N,total,7.281262027,Gt/yr,krausmann2018,observed
1901,N,total,7.402502529,Gt/yr,krausmann2018,observed
1902,N,total,7.501325273,Gt/yr,krausmann2018,observed
1903,N,total,7.691972084,Gt/yr,krausmann2018,observed
1904,N,total,7.779274113,Gt/yr,krausmann2018,observed
1905,N,total,7.971786085,Gt/yr,krausmann2018,observed
1906,N,total,8.136722568,Gt/yr,krausmann2018,observed
1907,N,total,8.396613628,Gt/yr,krausmann2018,observed
1908,N,total,8.406813134,Gt/yr,krausmann2018,observed
1909,N,total,8.587699931,Gt/yr,krausmann2018,observed
1910,N,total,8.747124079,Gt/yr,krausmann2018,observed
1911,N,total,8.857435956,Gt/yr,krausmann2018,observed
1912,N,total,9.059822328,Gt/yr,krausmann2018,observed
1913,N,total,9.301464763,Gt/yr,krausmann2018,observed
1914,N,total,9.111423404,Gt/yr,krausmann2018,observed
1915,N,total,9.14294769,Gt/yr,krausmann2018,observed
1916,N,total,9.380735227,Gt/yr,krausmann2018,observed
1917,N,total,9.509155965,Gt/yr,krausmann2018,observed
1918,N,total,9.554500509,Gt/yr,krausmann2018,observed
1919,N,total,9.294377385,Gt/yr,krausmann2018,observed
1920,N,total,9.683709204,Gt/yr,krausmann2018,observed
1921,N,total,9.431403358,Gt/yr,krausmann2018,observed
1922,N,total,9.7751722,Gt/yr,krausmann2018,observed
1923,N,total,10.14775122,Gt/yr,krausmann2018,observed
1924,N,total,10.32363582,Gt/yr,krausmann2018,observed
1925,N,total,10.52186014,Gt/yr,krausmann2018,observed
1926,N,total,10.6813256,Gt/yr,krausmann2018,observed
1927,N,total,10.98647892,Gt/yr,krausmann2018,observed
1928,N,total,11.29296211,Gt/yr,krausmann2018,observed
1929,N,total,11.4558046,Gt/yr,krausmann2018,observed
1930,N,total,11.30461227,Gt/yr,krausmann2018,observed
1931,N,total,11.01882162,Gt/yr,krausmann2018,observed
1932,N,total,10.71308999,Gt/yr,krausmann2018,observed
1933,N,total,10.87947286,Gt/yr,krausmann2018,observed
1934,N,total,11.256925,Gt/yr,krausmann2018,observed
